sample_id,timestamp,room_id,room_type,building_zone,lesson_type,room_area_m2,capacity,occupancy_count,hvac_airflow_m3h,ventilation_level,outdoor_temp_c,indoor_temp_c,humidity_pct,co2_ppm_current,minutes_since_lesson_start,minutes_until_break,noise_level_db,is_exam_period,floor,future_co2_ppm,co2_risk_next_30min
ag-02429,2026-05-16T17:35:00,W-199,coworking,west,practice,42.1,35,36,298.9,0.806,24.7,24.5,73.2,633.1,38,55,59.9,True,6,841.1,0
ag-02430,2026-03-05T11:20:00,W-278,seminar,west,none,47.1,40,1,246.7,0.239,3.5,22.4,52.8,395.6,48,40,45.8,False,5,437.9,0
ag-02431,2026-04-11T16:20:00,C-125,lecture,central,lecture,111.6,93,56,637.9,0.507,4.8,23.0,64.8,620.6,1,90,57.3,False,3,847.3,0
ag-02432,2026-04-25T11:55:00,S-298,seminar,south,practice,48.0,50,32,437.0,0.383,11.3,20.8,53.8,509.8,3,90,61.2,False,2,651.0,0
ag-02433,2026-05-12T14:20:00,W-340,lecture,west,practice,98.7,70,39,427.0,0.261,19.5,20.9,43.6,757.5,71,15,55.3,True,6,918.7,0
ag-02434,2026-05-07T14:40:00,C-372,lecture,central,practice,124.5,125,77,1658.2,0.817,17.3,20.8,45.9,844.7,0,90,49.6,True,3,1040.1,0
ag-02435,2026-02-22T09:50:00,E-213,lab,east,lab,32.6,23,18,262.5,0.862,-0.5,22.5,64.8,504.0,56,41,63.4,False,3,745.2,0
ag-02436,2026-02-24T15:55:00,C-435,lab,central,none,41.1,33,3,307.4,0.401,-3.7,21.0,53.0,430.5,29,61,47.2,True,1,482.1,0
ag-02437,2026-02-15T18:00:00,N-491,lab,north,practice,46.8,44,31,276.1,0.703,12.1,23.9,60.6,618.9,29,70,56.9,False,1,744.5,0
ag-02438,2026-02-11T08:45:00,S-442,lab,south,lecture,37.1,40,26,242.8,0.606,2.9,25.1,69.8,516.6,37,47,60.1,False,3,739.5,0
ag-02439,2026-05-10T13:10:00,W-207,seminar,west,lab,52.5,43,25,338.4,0.296,18.6,21.5,48.2,563.2,37,49,69.1,True,5,829.2,0
ag-02440,2026-04-28T14:10:00,C-342,lab,central,lecture,49.1,34,28,260.2,0.608,17.6,25.8,54.3,634.7,55,46,69.1,False,5,789.9,0
ag-02441,2026-03-28T13:50:00,N-335,lab,north,lecture,46.3,37,26,477.3,0.876,12.5,24.8,57.6,461.0,30,57,57.7,False,1,597.1,0
ag-02442,2026-03-06T15:40:00,W-476,lab,west,practice,29.1,24,20,168.5,0.664,-6.0,23.8,57.0,569.4,60,16,65.6,False,6,615.9,0
ag-02443,2026-02-22T18:10:00,C-473,lecture,central,none,93.1,100,39,1003.1,0.558,-0.4,22.8,39.5,892.9,90,0,53.0,False,6,1044.3,0
ag-02444,2026-03-18T11:50:00,N-276,lab,north,lecture,36.5,32,28,243.4,0.549,12.0,25.7,51.0,632.6,51,45,58.1,False,7,892.2,0
ag-02445,2026-05-02T11:50:00,N-576,lecture,north,exam,54.8,57,57,715.3,0.733,15.9,23.7,65.4,772.5,35,53,53.0,True,4,978.0,0
ag-02446,2026-02-13T14:40:00,N-370,lecture,north,lecture,65.5,64,57,426.9,0.411,5.6,23.4,60.1,870.2,82,31,65.7,False,2,1081.6,0
ag-02447,2026-05-16T16:15:00,E-353,seminar,east,lab,69.6,51,33,488.2,0.86,12.8,24.0,51.4,708.3,69,24,56.0,True,5,746.3,0
ag-02448,2026-03-26T18:55:00,S-530,lab,south,lecture,55.2,40,32,286.9,0.437,15.5,24.3,63.6,633.8,4,90,63.4,False,5,698.9,0
ag-02449,2026-05-06T10:45:00,S-380,seminar,south,lab,61.8,49,33,176.9,0.159,18.2,22.4,50.8,805.7,37,53,58.6,True,7,944.7,0
ag-02450,2026-05-11T16:30:00,W-361,lecture,west,lab,73.2,56,53,295.2,0.259,12.3,23.9,77.7,858.2,20,68,67.7,True,7,1065.5,0
ag-02451,2026-02-20T15:15:00,W-330,lab,west,practice,43.8,44,27,338.0,0.372,-4.4,22.5,53.8,642.2,34,47,60.1,False,2,769.5,0
ag-02452,2026-02-26T18:45:00,N-104,lecture,north,lab,123.8,96,58,582.4,0.231,6.8,22.9,56.8,782.5,27,85,53.1,False,3,948.1,0
ag-02453,2026-04-20T12:00:00,E-231,coworking,east,lecture,67.6,50,44,172.2,0.137,17.1,25.5,48.4,840.5,68,35,69.4,False,5,1045.8,0
ag-02454,2026-03-05T10:20:00,S-522,lecture,south,lab,98.3,70,54,893.1,0.719,9.5,24.2,45.4,746.2,71,12,57.3,False,5,1005.6,0
ag-02455,2026-05-03T09:40:00,E-257,lab,east,lab,41.5,29,14,198.4,0.716,16.3,23.2,58.9,380.0,0,86,53.3,True,7,411.7,0
ag-02456,2026-05-14T10:15:00,W-332,seminar,west,lab,45.6,49,47,618.6,0.735,17.1,24.9,55.7,670.6,45,36,64.6,True,4,878.5,0
ag-02457,2026-03-27T12:35:00,N-343,seminar,north,practice,43.9,32,19,347.3,0.793,7.5,27.4,63.4,611.6,79,3,56.3,False,2,615.7,0
ag-02458,2026-04-25T18:20:00,E-195,lab,east,lecture,35.5,26,19,267.9,0.745,12.0,24.3,60.6,503.8,90,0,63.0,False,1,558.0,0
ag-02459,2026-05-19T17:40:00,W-521,coworking,west,lecture,46.5,35,41,200.0,0.163,11.5,23.7,57.1,767.5,44,41,65.8,True,3,990.7,0
ag-02460,2026-05-15T15:05:00,N-375,seminar,north,lecture,68.7,51,51,205.6,0.255,15.6,25.4,73.6,824.8,85,12,57.7,True,7,937.2,0
ag-02461,2026-05-11T11:20:00,C-390,seminar,central,lecture,34.3,27,21,204.7,0.19,18.1,23.7,65.3,538.1,15,78,50.8,True,4,562.3,0
ag-02462,2026-04-18T14:15:00,C-324,lecture,central,exam,125.5,91,106,689.6,0.286,11.8,21.2,66.3,1202.6,37,63,71.4,True,3,1530.3,1
ag-02463,2026-03-28T09:30:00,N-384,lecture,north,lab,96.8,80,65,330.8,0.238,20.3,23.0,58.3,843.2,37,49,59.4,False,4,1222.3,1
ag-02464,2026-05-16T13:05:00,W-237,lab,west,none,30.4,33,4,259.0,0.435,15.1,21.4,39.7,380.0,12,70,50.5,True,2,475.6,0
ag-02465,2026-04-10T15:25:00,C-476,seminar,central,lecture,45.8,46,38,391.5,0.545,10.3,21.9,62.7,651.2,32,69,68.1,False,4,771.5,0
ag-02466,2026-05-18T18:35:00,E-462,lab,east,none,45.3,35,5,252.0,0.234,15.6,20.0,45.1,508.2,75,11,44.9,True,3,538.3,0
ag-02467,2026-03-09T13:15:00,C-511,lecture,central,lecture,105.8,73,49,248.0,0.074,1.6,23.3,55.6,859.2,26,49,57.8,True,4,1161.5,1
ag-02468,2026-04-17T12:25:00,E-371,lecture,east,lecture,130.9,100,56,1010.0,0.756,6.5,26.1,32.6,696.6,0,90,51.1,False,7,943.6,0
ag-02469,2026-03-02T17:10:00,C-195,lab,central,lecture,58.4,44,11,457.4,0.536,13.8,26.5,52.3,587.6,41,43,45.1,False,3,613.1,0
ag-02470,2026-04-17T13:50:00,W-496,lecture,west,lecture,64.9,65,57,356.4,0.543,18.1,23.0,71.3,799.6,57,16,58.5,False,1,973.4,0
ag-02471,2026-05-16T18:35:00,N-539,lab,north,lab,42.3,37,31,356.8,0.505,13.6,26.1,63.6,607.5,9,79,60.5,True,4,649.6,0
ag-02472,2026-05-16T11:55:00,W-299,lab,west,lecture,49.6,35,31,261.3,0.218,15.3,25.2,70.6,690.4,58,31,65.7,True,7,724.3,0
ag-02473,2026-03-23T12:25:00,N-546,seminar,north,lecture,54.8,44,22,275.1,0.335,11.3,21.2,54.2,586.7,39,60,49.3,False,3,640.6,0
ag-02474,2026-02-16T12:30:00,S-113,lab,south,none,30.1,21,0,209.8,1.0,-0.3,19.2,53.0,380.0,67,32,40.7,False,3,376.3,0
ag-02475,2026-04-01T08:25:00,N-254,lab,north,lab,33.8,33,25,329.5,0.644,6.6,25.2,58.1,457.4,27,47,59.5,False,4,450.0,0
ag-02476,2026-04-09T13:15:00,W-235,lecture,west,lecture,158.0,126,79,729.4,0.495,10.0,24.8,55.7,951.5,62,26,44.6,False,2,1295.0,1
ag-02477,2026-02-21T14:30:00,W-163,lecture,west,lecture,94.4,67,50,743.3,0.543,3.9,22.4,70.9,778.4,28,74,59.9,False,5,1055.9,0
ag-02478,2026-03-19T08:35:00,S-370,lab,south,lecture,43.8,38,41,258.1,0.331,3.7,23.8,67.3,699.0,75,33,64.0,True,4,1033.8,0
ag-02479,2026-03-16T08:35:00,W-593,lab,west,lab,40.7,32,16,203.7,0.666,-0.8,22.1,48.2,451.8,3,88,50.9,False,6,424.6,0
ag-02480,2026-04-12T09:55:00,E-420,lecture,east,practice,78.1,58,34,423.2,0.301,15.9,25.1,60.5,703.4,10,67,58.2,False,7,803.4,0
ag-02481,2026-04-24T11:15:00,E-236,seminar,east,lab,70.6,50,43,496.4,0.647,7.1,24.1,52.7,710.3,90,0,66.8,False,5,941.5,0
ag-02482,2026-02-11T08:10:00,N-104,seminar,north,lecture,39.8,37,44,313.0,0.699,1.4,26.7,59.3,693.9,16,72,67.2,True,6,795.9,0
ag-02483,2026-04-09T14:55:00,C-297,seminar,central,lecture,61.5,51,39,458.8,0.641,10.5,23.8,50.8,794.2,34,51,57.9,False,7,890.8,0
ag-02484,2026-03-20T14:35:00,E-223,seminar,east,lecture,61.7,57,36,465.4,0.556,-4.0,21.4,55.9,716.7,53,34,59.6,False,3,873.4,0
ag-02485,2026-02-16T10:45:00,E-588,lecture,east,lab,86.3,66,39,646.1,0.44,-7.2,22.5,51.8,821.4,53,51,60.4,False,2,1059.1,0
ag-02486,2026-04-22T16:05:00,S-402,coworking,south,lab,34.0,27,32,124.2,0.102,6.6,25.2,86.9,811.0,43,58,73.4,True,7,1019.7,0
ag-02487,2026-04-16T08:20:00,N-570,seminar,north,practice,59.2,46,14,313.1,0.529,20.3,24.0,48.4,654.7,87,0,45.2,False,4,654.1,0
ag-02488,2026-04-17T16:40:00,S-585,seminar,south,lab,54.1,57,27,332.7,0.371,19.3,25.3,42.3,628.8,59,33,57.3,False,2,790.3,0
ag-02489,2026-02-25T10:10:00,W-152,seminar,west,lecture,70.0,55,50,343.0,0.476,8.4,25.4,67.1,699.8,2,90,57.5,False,7,944.3,0
ag-02490,2026-03-25T11:50:00,N-428,seminar,north,lecture,54.2,54,38,482.9,0.664,9.9,23.7,64.6,650.0,40,43,55.7,False,7,800.9,0
ag-02491,2026-02-11T09:45:00,C-219,seminar,central,none,32.6,26,7,119.6,0.365,3.6,22.7,50.1,525.5,59,37,52.7,False,4,571.3,0
ag-02492,2026-04-14T18:00:00,S-108,seminar,south,exam,56.1,42,41,377.9,0.384,15.7,24.9,73.2,785.5,42,57,65.7,False,2,817.2,0
ag-02493,2026-02-17T14:10:00,S-146,seminar,south,lab,52.6,42,37,404.4,0.649,-2.9,23.8,62.4,690.3,70,22,69.7,False,2,939.2,0
ag-02494,2026-04-07T09:25:00,C-147,lecture,central,practice,110.3,90,28,563.6,0.38,17.8,20.2,54.3,666.7,80,1,60.8,False,3,696.9,0
ag-02495,2026-04-20T18:35:00,C-327,seminar,central,lecture,66.1,46,16,442.6,0.424,12.3,19.3,66.3,614.1,90,5,57.6,False,7,664.8,0
ag-02496,2026-02-23T16:05:00,S-267,lecture,south,practice,124.2,103,37,1042.2,0.596,2.7,21.8,39.7,661.0,85,6,48.7,True,2,720.2,0
ag-02497,2026-05-03T13:55:00,E-159,seminar,east,none,68.7,59,8,433.4,0.667,10.0,23.4,44.9,493.4,59,37,36.4,True,7,544.1,0
ag-02498,2026-03-28T18:10:00,E-573,lecture,east,lab,148.5,113,59,1223.3,0.644,8.2,25.8,60.8,858.5,46,43,53.5,False,3,1030.7,1
ag-02499,2026-03-08T08:05:00,N-106,seminar,north,practice,49.5,40,27,151.0,0.075,9.9,24.4,63.8,701.3,21,78,64.8,False,7,792.0,0
ag-02500,2026-04-12T16:50:00,N-584,seminar,north,lecture,58.4,48,32,251.7,0.31,8.9,25.3,48.6,567.0,2,80,59.4,False,2,789.0,0
ag-02501,2026-04-23T16:35:00,C-122,seminar,central,lab,64.8,55,65,444.4,0.221,21.5,25.6,43.5,899.6,31,53,67.8,False,4,1180.8,1
ag-02502,2026-05-13T17:35:00,W-425,seminar,west,practice,48.8,34,35,299.9,0.679,14.7,24.7,57.2,706.8,31,61,68.6,True,6,794.8,0
ag-02503,2026-04-02T16:05:00,E-520,seminar,east,lecture,45.3,47,47,323.5,0.706,5.4,23.4,63.7,769.1,72,24,56.1,False,4,1043.8,0
ag-02504,2026-03-28T15:50:00,E-529,seminar,east,lab,49.4,48,44,418.2,0.661,6.6,25.5,79.4,664.2,18,76,64.8,False,1,899.5,0
ag-02505,2026-03-29T08:25:00,W-409,lecture,west,lecture,90.7,89,63,541.7,0.374,7.5,23.8,66.1,896.1,74,18,62.2,False,5,1141.4,1
ag-02506,2026-02-25T12:25:00,C-165,lab,central,lab,24.0,20,16,246.9,0.707,6.6,24.4,51.5,518.5,32,51,58.4,False,5,529.3,0
ag-02507,2026-05-15T08:10:00,N-433,lecture,north,lecture,79.5,65,62,684.8,0.483,25.0,23.4,57.6,920.4,70,20,64.3,True,6,1133.0,1
ag-02508,2026-03-05T14:40:00,E-531,lecture,east,lecture,97.0,97,85,727.1,0.297,8.4,25.5,60.9,1005.5,62,28,59.3,False,4,1464.2,1
ag-02509,2026-02-11T11:45:00,E-208,seminar,east,lecture,56.2,48,32,405.6,0.676,2.5,24.2,52.8,554.2,41,47,59.6,False,7,660.4,0
ag-02510,2026-05-14T13:25:00,C-145,coworking,central,lecture,32.7,31,29,337.3,0.531,16.6,24.5,74.1,486.1,25,65,60.1,True,4,639.7,0
ag-02511,2026-04-10T10:05:00,N-571,lab,north,exam,19.9,20,21,143.1,0.652,17.2,25.7,65.1,527.0,19,54,64.4,False,5,523.3,0
ag-02512,2026-04-17T16:15:00,C-543,lecture,central,lecture,119.8,113,105,923.1,0.442,10.4,23.9,57.5,1160.2,22,68,71.0,False,3,1456.6,1
ag-02513,2026-03-04T17:20:00,E-348,lab,east,none,45.1,32,1,413.7,0.763,6.1,19.6,40.6,380.0,46,40,38.0,False,6,387.2,0
ag-02514,2026-02-25T12:05:00,S-155,seminar,south,practice,25.1,25,16,154.7,0.519,8.2,25.3,64.9,579.3,62,29,54.8,False,1,660.4,0
ag-02515,2026-04-26T11:40:00,S-376,seminar,south,practice,70.0,57,49,505.9,0.513,16.0,24.6,44.8,747.2,39,56,69.0,False,2,899.7,0
ag-02516,2026-02-18T15:45:00,S-516,lecture,south,practice,129.8,115,72,1380.0,0.74,-1.5,20.8,50.0,766.6,41,35,65.6,False,6,976.9,0
ag-02517,2026-03-07T10:05:00,S-106,coworking,south,lecture,27.9,21,11,192.3,0.4,11.6,22.5,36.9,442.0,62,24,55.0,False,4,473.3,0
ag-02518,2026-04-04T10:15:00,S-338,lecture,south,practice,120.2,94,60,620.7,0.499,6.6,25.3,65.9,703.8,5,67,58.6,False,7,1022.2,0
ag-02519,2026-02-20T16:40:00,E-249,lecture,east,lecture,57.6,58,49,362.8,0.551,4.8,22.3,55.3,722.0,35,64,58.6,True,4,917.2,0
ag-02520,2026-03-11T18:50:00,S-175,lecture,south,lecture,76.9,57,52,336.9,0.327,2.1,24.2,65.9,807.4,60,20,65.7,False,2,1086.8,0
ag-02521,2026-02-23T08:40:00,S-405,seminar,south,practice,49.2,50,27,333.4,0.353,4.2,21.2,55.7,635.5,57,25,63.6,False,6,780.9,0
ag-02522,2026-03-19T18:40:00,W-592,coworking,west,lab,97.1,68,60,300.4,0.27,11.4,25.1,53.2,910.2,43,46,50.1,False,6,1263.4,1
ag-02523,2026-05-17T15:25:00,N-227,seminar,north,lecture,79.1,56,59,353.0,0.579,25.5,24.3,56.5,836.5,72,26,67.1,True,5,1186.4,1
ag-02524,2026-03-20T18:25:00,E-554,coworking,east,practice,49.7,41,36,200.1,0.228,3.6,24.8,52.0,741.4,46,45,65.9,False,1,945.7,0
ag-02525,2026-03-30T08:05:00,E-218,lecture,east,none,130.7,123,15,853.3,0.314,8.4,23.9,58.2,563.5,14,83,45.5,False,5,702.1,0
ag-02526,2026-03-14T08:55:00,S-404,seminar,south,lecture,57.2,41,35,427.5,0.444,7.1,25.7,60.2,638.9,33,59,67.8,False,1,758.1,0
ag-02527,2026-02-11T17:30:00,W-209,seminar,west,practice,34.7,26,19,216.7,0.367,5.5,25.3,48.5,624.2,62,34,59.8,False,4,852.6,0
ag-02528,2026-04-20T15:30:00,S-125,lecture,south,lab,156.4,122,83,830.7,0.375,14.8,24.3,62.2,851.3,33,62,47.9,True,7,1297.1,1
ag-02529,2026-03-09T10:10:00,W-483,seminar,west,practice,46.8,35,27,411.3,0.702,1.2,21.7,67.1,574.3,0,90,50.1,False,2,817.4,0
ag-02530,2026-05-13T10:30:00,N-448,seminar,north,lecture,88.7,64,72,534.9,0.837,10.9,25.3,55.0,872.8,44,49,72.2,True,4,1185.3,1
ag-02531,2026-05-11T09:10:00,C-294,seminar,central,lecture,46.2,35,36,170.9,0.423,18.7,22.7,50.5,609.5,56,36,62.1,True,4,769.9,0
ag-02532,2026-04-05T16:35:00,C-112,lecture,central,practice,136.0,95,73,817.2,0.802,12.1,26.7,54.1,882.4,55,50,65.5,False,1,1192.3,1
ag-02533,2026-04-11T10:40:00,N-232,lecture,north,lecture,144.0,100,78,1014.6,0.773,14.3,22.3,60.5,729.6,0,90,60.7,False,6,1126.1,1
ag-02534,2026-02-16T10:55:00,E-294,lecture,east,lecture,78.4,87,53,692.3,0.624,7.0,23.3,53.2,733.6,27,61,58.7,False,5,1049.3,0
ag-02535,2026-02-12T15:05:00,W-219,seminar,west,exam,20.0,22,16,128.2,0.614,-10.6,23.1,62.8,502.0,35,42,67.2,False,6,486.4,0
ag-02536,2026-05-12T08:25:00,S-188,lecture,south,practice,92.6,90,79,622.5,0.449,7.7,23.9,53.3,1039.9,80,0,74.9,True,1,1400.3,1
ag-02537,2026-02-22T13:30:00,E-111,lecture,east,lab,68.9,67,57,564.8,0.322,-3.8,25.3,50.8,876.7,65,21,50.9,False,3,1083.2,0
ag-02538,2026-04-26T17:20:00,W-217,lecture,west,practice,49.5,55,44,354.4,0.231,16.2,27.4,47.7,1004.6,83,20,60.5,False,6,1231.4,1
ag-02539,2026-04-29T11:50:00,E-551,lab,east,lab,41.3,37,35,194.4,0.362,14.9,24.9,54.9,694.1,29,59,69.6,False,7,903.8,0
ag-02540,2026-05-08T16:45:00,N-454,lecture,north,practice,164.5,121,91,1478.6,0.748,10.1,26.1,47.6,856.4,37,62,61.7,True,1,1326.1,1
ag-02541,2026-02-10T13:15:00,S-417,seminar,south,lab,69.0,56,29,471.5,0.375,4.6,24.2,50.2,663.9,40,50,56.1,False,1,756.4,0
ag-02542,2026-04-21T08:20:00,S-536,seminar,south,practice,38.6,29,25,207.2,0.281,4.4,24.7,74.6,644.7,57,33,56.4,False,1,732.1,0
ag-02543,2026-05-02T15:45:00,N-408,seminar,north,lecture,19.5,21,21,217.0,0.658,13.1,23.9,81.0,552.5,29,77,70.3,True,4,641.1,0
ag-02544,2026-05-19T08:15:00,W-246,lecture,west,none,115.2,91,47,856.1,0.558,23.7,22.3,59.0,642.1,23,74,53.1,True,7,738.6,0
ag-02545,2026-02-13T15:55:00,N-285,lecture,north,lab,129.9,115,89,1092.6,0.523,-0.0,22.8,53.9,921.7,9,73,52.8,False,2,1355.3,1
ag-02546,2026-04-14T16:45:00,W-343,seminar,west,none,35.0,27,7,279.4,0.848,6.5,21.4,44.8,380.0,29,64,51.5,False,6,407.4,0
ag-02547,2026-03-29T18:10:00,S-177,lab,south,lecture,24.4,20,16,182.0,0.45,9.3,24.4,66.6,603.4,11,73,61.5,False,4,683.7,0
ag-02548,2026-03-26T10:05:00,N-479,lecture,north,lecture,86.7,79,50,926.9,0.753,4.2,23.7,46.5,767.7,8,84,60.2,False,5,868.7,0
ag-02549,2026-02-25T12:30:00,N-248,seminar,north,lecture,62.1,52,23,511.9,0.527,4.2,22.1,45.1,521.7,14,71,47.0,False,6,612.9,0
ag-02550,2026-05-06T16:45:00,E-515,lecture,east,exam,175.3,126,109,872.1,0.197,14.8,23.0,46.3,1497.0,58,29,63.0,True,4,2067.8,1
ag-02551,2026-04-04T10:55:00,W-548,coworking,west,lecture,82.1,58,48,604.3,0.692,5.9,24.1,59.7,614.8,34,41,58.4,False,6,839.9,0
ag-02552,2026-04-02T13:15:00,E-534,seminar,east,lecture,75.9,60,47,423.4,0.585,6.2,23.6,55.4,622.0,57,31,63.3,False,5,835.4,0
ag-02553,2026-03-09T15:45:00,E-216,seminar,east,lecture,20.6,22,15,164.6,0.343,-9.1,22.5,74.7,444.5,0,78,56.2,False,6,506.4,0
ag-02554,2026-03-17T13:45:00,S-322,lecture,south,exam,138.6,115,106,671.9,0.13,6.2,28.0,60.2,1080.2,0,90,69.3,False,4,1628.4,1
ag-02555,2026-04-14T16:05:00,C-451,lecture,central,lab,91.9,100,115,905.0,0.644,22.6,23.9,53.2,1079.6,43,53,79.2,False,7,1718.8,1
ag-02556,2026-04-16T16:55:00,W-336,lecture,west,practice,157.3,113,75,1284.4,0.685,12.9,24.6,68.0,905.0,35,47,58.1,False,2,1187.1,1
ag-02557,2026-04-27T16:40:00,N-215,seminar,north,exam,43.3,39,43,340.8,0.457,7.9,24.0,57.7,660.9,36,60,61.9,False,5,809.1,0
ag-02558,2026-05-14T14:00:00,S-488,lab,south,practice,60.2,43,33,326.1,0.31,17.0,25.7,46.6,623.6,43,51,67.4,True,4,890.8,0
ag-02559,2026-04-04T11:45:00,E-373,seminar,east,lab,48.3,48,26,416.1,0.391,-2.1,23.6,48.8,506.8,0,90,55.9,False,4,629.0,0
ag-02560,2026-03-28T08:25:00,S-319,lecture,south,none,57.8,61,15,507.5,0.256,7.1,23.0,37.8,458.3,31,46,50.2,False,7,602.2,0
ag-02561,2026-02-09T18:45:00,N-492,lecture,north,lecture,88.8,81,38,493.0,0.334,-7.4,24.4,67.2,837.1,29,56,54.4,False,5,875.7,0
ag-02562,2026-05-18T17:15:00,W-395,seminar,west,practice,86.9,63,52,629.0,0.463,23.4,24.8,50.6,796.6,32,52,66.5,True,3,1059.3,0
ag-02563,2026-03-02T16:05:00,E-516,lecture,east,practice,160.9,116,54,1020.4,0.676,9.9,21.9,47.9,793.7,56,34,46.5,False,3,1003.9,0
ag-02564,2026-03-14T10:10:00,E-116,seminar,east,practice,83.2,59,30,619.4,0.664,7.1,26.2,52.1,631.7,83,4,53.0,False,2,649.2,0
ag-02565,2026-04-26T18:40:00,E-448,seminar,east,lab,46.5,42,48,303.6,0.541,13.4,27.6,69.2,659.7,31,71,60.5,True,7,868.1,0
ag-02566,2026-02-21T10:05:00,E-478,lab,east,lab,51.7,40,37,499.1,0.85,3.6,23.3,72.9,496.9,43,54,61.8,True,6,565.4,0
ag-02567,2026-04-28T18:15:00,E-264,lecture,east,none,130.7,102,2,836.0,0.281,12.6,21.8,49.7,576.9,53,43,39.9,False,4,619.2,0
ag-02568,2026-03-09T10:00:00,C-334,lab,central,practice,28.0,28,20,294.6,0.515,-3.8,23.3,58.8,700.9,66,17,55.4,False,1,757.2,0
ag-02569,2026-05-16T15:35:00,N-465,lecture,north,lecture,66.8,61,51,744.9,0.62,19.4,23.6,44.5,664.2,60,31,71.3,True,4,777.0,0
ag-02570,2026-04-04T17:15:00,W-272,coworking,west,exam,52.4,45,43,249.1,0.352,14.3,27.4,73.8,612.4,23,64,56.3,False,2,814.7,0
ag-02571,2026-03-11T09:35:00,C-584,coworking,central,lecture,50.3,41,18,274.0,0.155,9.1,22.8,47.9,680.2,69,22,54.2,False,1,774.0,0
ag-02572,2026-02-27T17:05:00,E-359,lab,east,none,27.7,20,7,197.0,0.865,10.9,20.6,58.4,475.1,63,38,52.9,False,4,503.0,0
ag-02573,2026-04-07T15:15:00,N-461,lecture,north,lecture,119.7,102,81,1149.5,0.6,10.1,21.7,55.9,899.8,20,72,59.9,False,3,1186.4,1
ag-02574,2026-03-16T12:20:00,N-317,coworking,north,practice,62.0,45,27,434.6,0.537,10.9,22.9,51.2,631.5,71,20,44.7,True,2,733.2,0
ag-02575,2026-04-02T11:05:00,C-259,lecture,central,lecture,160.8,111,88,969.5,0.485,6.4,21.5,56.8,1076.8,81,6,66.7,False,5,1588.3,1
ag-02576,2026-04-18T09:00:00,N-254,seminar,north,lab,67.9,48,38,344.8,0.629,11.4,23.8,55.8,681.8,61,29,61.0,False,6,1013.6,0
ag-02577,2026-04-05T10:55:00,E-367,lab,east,practice,49.9,40,27,386.5,0.899,7.6,23.5,51.0,548.7,54,36,53.2,False,5,740.5,0
ag-02578,2026-04-27T16:45:00,C-236,lecture,central,lab,65.2,63,49,488.7,0.571,2.5,23.5,72.7,714.4,26,51,63.6,False,2,851.1,0
ag-02579,2026-04-11T16:25:00,S-569,seminar,south,lab,23.2,23,17,152.2,0.346,9.9,21.0,60.3,549.3,8,90,51.0,False,4,674.8,0
ag-02580,2026-05-02T12:40:00,W-243,coworking,west,lecture,37.7,30,19,255.4,0.46,14.2,25.5,47.4,433.7,47,35,52.7,True,5,574.9,0
ag-02581,2026-04-29T09:05:00,E-284,lecture,east,lecture,141.9,102,101,1067.5,0.544,-3.2,21.9,70.0,1165.6,71,8,70.5,True,4,1739.8,1
ag-02582,2026-02-13T17:20:00,S-571,coworking,south,practice,73.6,52,40,632.4,0.609,3.5,26.4,57.3,623.8,0,85,61.3,False,5,869.7,0
ag-02583,2026-05-17T18:10:00,N-506,seminar,north,practice,51.2,44,39,197.3,0.243,19.9,24.3,57.5,778.1,76,20,71.9,True,1,916.4,0
ag-02584,2026-03-06T13:35:00,N-179,coworking,north,lab,70.1,56,21,333.5,0.403,2.7,20.9,49.8,619.3,37,56,48.6,False,5,668.1,0
ag-02585,2026-04-08T10:05:00,N-577,seminar,north,practice,45.9,46,21,543.7,0.666,11.7,24.2,54.7,421.7,5,90,53.4,False,1,561.5,0
ag-02586,2026-02-13T15:45:00,E-119,coworking,east,practice,105.0,78,39,319.5,0.222,7.9,24.7,55.8,711.4,27,53,52.0,False,6,881.4,0
ag-02587,2026-02-28T15:00:00,S-458,lecture,south,exam,79.0,82,97,619.9,0.315,3.9,25.3,56.4,1140.8,61,34,66.6,False,3,1648.4,1
ag-02588,2026-03-17T15:10:00,S-205,coworking,south,practice,74.9,52,31,358.3,0.528,7.8,22.5,71.3,758.3,29,59,58.0,False,4,913.1,0
ag-02589,2026-05-09T13:45:00,S-405,lecture,south,practice,66.0,73,35,478.9,0.645,19.6,24.1,44.2,407.6,14,65,48.9,True,2,555.7,0
ag-02590,2026-05-09T14:10:00,N-338,seminar,north,none,62.2,46,26,633.3,0.769,25.0,22.2,61.1,611.6,32,56,54.4,True,7,726.3,0
ag-02591,2026-04-27T09:35:00,C-282,lab,central,practice,34.5,31,19,271.6,0.818,8.8,22.8,70.0,648.7,73,12,64.5,False,6,807.4,0
ag-02592,2026-02-20T09:30:00,S-529,coworking,south,none,70.3,56,14,536.6,0.581,3.3,22.6,58.2,522.7,50,34,43.7,False,5,669.9,0
ag-02593,2026-02-16T18:05:00,N-201,lab,north,none,30.9,22,5,234.3,0.569,1.3,19.1,36.9,380.0,39,56,41.3,False,4,411.3,0
ag-02594,2026-02-16T18:45:00,N-126,coworking,north,practice,36.6,37,37,266.2,0.324,-1.4,24.0,71.8,723.4,34,57,66.1,False,4,1007.9,0
ag-02595,2026-04-05T09:25:00,C-200,lab,central,exam,43.5,38,45,440.9,0.773,8.3,23.2,71.0,696.2,37,64,66.8,False,1,746.7,0
